,Log,CleanLog,Cluster,Template,Variables,EventId
32356,jk2_init() Can't find child 25855 in scoreboard,Can t find child in scoreboard,21,<*>() Can't find child <*> in scoreboard,"['jk2_init', '25855']",E14
32357,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv init ok etc httpd conf properties,17,workerEnv.init() ok /etc/httpd/conf/<*>.properties,['workers2'],E27
32358,mod_jk child init 1 -2,child init,18,mod_jk child init <*> -<*>,"['1', '2']",E28
32359,[client 82.231.38.27] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,client script not found or unable to stat var www cgi bin awstats pl,27,[client <*>.<*>.<*>.<*>] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,"['82', '231', '38', '27']",E13
32360,[client 82.231.38.27] script not found or unable to stat: /var/www/cgi-bin/awstats,client script not found or unable to stat var www cgi bin awstats,27,[client <*>.<*>.<*>.<*>] script not found or unable to stat: /var/www/cgi-bin/awstats,"['82', '231', '38', '27']",E13
32361,[client 82.231.38.27] script not found or unable to stat: /var/www/cgi-bin/awstats,client script not found or unable to stat var www cgi bin awstats,27,[client <*>.<*>.<*>.<*>] script not found or unable to stat: /var/www/cgi-bin/awstats,"['82', '231', '38', '27']",E13
32362,[client 82.231.38.27] script not found or unable to stat: /var/www/cgi-bin/awstats,client script not found or unable to stat var www cgi bin awstats,27,[client <*>.<*>.<*>.<*>] script not found or unable to stat: /var/www/cgi-bin/awstats,"['82', '231', '38', '27']",E13
32363,[client 82.231.38.27] script not found or unable to stat: /var/www/cgi-bin/awstats,client script not found or unable to stat var www cgi bin awstats,27,[client <*>.<*>.<*>.<*>] script not found or unable to stat: /var/www/cgi-bin/awstats,"['82', '231', '38', '27']",E13
32364,[client 82.231.38.27] script not found or unable to stat: /var/www/cgi-bin/awstats,client script not found or unable to stat var www cgi bin awstats,27,[client <*>.<*>.<*>.<*>] script not found or unable to stat: /var/www/cgi-bin/awstats,"['82', '231', '38', '27']",E13
32365,[client 82.231.38.27] File does not exist: /var/www/html/blog,client File does not exist var www html blog,73,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/blog,"['82', '231', '38', '27']",E24
32366,[client 82.231.38.27] File does not exist: /var/www/html/blog,client File does not exist var www html blog,73,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/blog,"['82', '231', '38', '27']",E24
32367,[client 82.231.38.27] File does not exist: /var/www/html/blog,client File does not exist var www html blog,73,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/blog,"['82', '231', '38', '27']",E24
32368,[client 82.231.38.27] File does not exist: /var/www/html/blog,client File does not exist var www html blog,73,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/blog,"['82', '231', '38', '27']",E24
32369,[client 82.231.38.27] File does not exist: /var/www/html/blog,client File does not exist var www html blog,73,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/blog,"['82', '231', '38', '27']",E24
32370,[client 82.231.38.27] File does not exist: /var/www/html/blog,client File does not exist var www html blog,73,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/blog,"['82', '231', '38', '27']",E24
32371,[client 82.231.38.27] File does not exist: /var/www/html/blog,client File does not exist var www html blog,73,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/blog,"['82', '231', '38', '27']",E24
32372,[client 82.231.38.27] File does not exist: /var/www/html/blog,client File does not exist var www html blog,73,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/blog,"['82', '231', '38', '27']",E24
32373,[client 82.231.38.27] File does not exist: /var/www/html/blog,client File does not exist var www html blog,73,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/blog,"['82', '231', '38', '27']",E24
32374,[client 82.231.38.27] File does not exist: /var/www/html/blog,client File does not exist var www html blog,73,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/blog,"['82', '231', '38', '27']",E24
32375,[client 82.231.38.27] File does not exist: /var/www/html/blogs,client File does not exist var www html blogs,78,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/blogs,"['82', '231', '38', '27']",E24
32376,[client 82.231.38.27] File does not exist: /var/www/html/blogs,client File does not exist var www html blogs,78,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/blogs,"['82', '231', '38', '27']",E24
32377,[client 82.231.38.27] File does not exist: /var/www/html/blogs,client File does not exist var www html blogs,78,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/blogs,"['82', '231', '38', '27']",E24
32378,[client 82.231.38.27] File does not exist: /var/www/html/blogs,client File does not exist var www html blogs,78,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/blogs,"['82', '231', '38', '27']",E24
32379,[client 82.231.38.27] File does not exist: /var/www/html/blogs,client File does not exist var www html blogs,78,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/blogs,"['82', '231', '38', '27']",E24
32380,[client 82.231.38.27] File does not exist: /var/www/html/drupal,client File does not exist var www html drupal,76,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/drupal,"['82', '231', '38', '27']",E24
32381,[client 82.231.38.27] File does not exist: /var/www/html/drupal,client File does not exist var www html drupal,76,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/drupal,"['82', '231', '38', '27']",E24
32382,[client 82.231.38.27] File does not exist: /var/www/html/drupal,client File does not exist var www html drupal,76,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/drupal,"['82', '231', '38', '27']",E24
32383,[client 82.231.38.27] File does not exist: /var/www/html/drupal,client File does not exist var www html drupal,76,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/drupal,"['82', '231', '38', '27']",E24
32384,[client 82.231.38.27] File does not exist: /var/www/html/drupal,client File does not exist var www html drupal,76,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/drupal,"['82', '231', '38', '27']",E24
32385,[client 82.231.38.27] File does not exist: /var/www/html/phpgroupware,client File does not exist var www html phpgroupware,81,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/phpgroupware,"['82', '231', '38', '27']",E24
32386,[client 82.231.38.27] File does not exist: /var/www/html/phpgroupware,client File does not exist var www html phpgroupware,81,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/phpgroupware,"['82', '231', '38', '27']",E24
32387,[client 82.231.38.27] File does not exist: /var/www/html/phpgroupware,client File does not exist var www html phpgroupware,81,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/phpgroupware,"['82', '231', '38', '27']",E24
32388,[client 82.231.38.27] File does not exist: /var/www/html/phpgroupware,client File does not exist var www html phpgroupware,81,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/phpgroupware,"['82', '231', '38', '27']",E24
32389,[client 82.231.38.27] File does not exist: /var/www/html/phpgroupware,client File does not exist var www html phpgroupware,81,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/phpgroupware,"['82', '231', '38', '27']",E24
32390,[client 82.231.38.27] File does not exist: /var/www/html/wordpress,client File does not exist var www html wordpress,80,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/wordpress,"['82', '231', '38', '27']",E24
32391,[client 82.231.38.27] File does not exist: /var/www/html/wordpress,client File does not exist var www html wordpress,80,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/wordpress,"['82', '231', '38', '27']",E24
32392,[client 82.231.38.27] File does not exist: /var/www/html/wordpress,client File does not exist var www html wordpress,80,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/wordpress,"['82', '231', '38', '27']",E24
32393,[client 82.231.38.27] File does not exist: /var/www/html/wordpress,client File does not exist var www html wordpress,80,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/wordpress,"['82', '231', '38', '27']",E24
32394,[client 82.231.38.27] File does not exist: /var/www/html/wordpress,client File does not exist var www html wordpress,80,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/wordpress,"['82', '231', '38', '27']",E24
32395,[client 82.231.38.27] File does not exist: /var/www/html/xmlrpc,client File does not exist var www html xmlrpc,74,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/xmlrpc,"['82', '231', '38', '27']",E24
32396,[client 82.231.38.27] File does not exist: /var/www/html/xmlrpc,client File does not exist var www html xmlrpc,74,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/xmlrpc,"['82', '231', '38', '27']",E24
32397,[client 82.231.38.27] File does not exist: /var/www/html/xmlrpc,client File does not exist var www html xmlrpc,74,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/xmlrpc,"['82', '231', '38', '27']",E24
32398,[client 82.231.38.27] File does not exist: /var/www/html/xmlrpc,client File does not exist var www html xmlrpc,74,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/xmlrpc,"['82', '231', '38', '27']",E24
32399,[client 82.231.38.27] File does not exist: /var/www/html/xmlsrv,client File does not exist var www html xmlsrv,75,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/xmlsrv,"['82', '231', '38', '27']",E24
32400,[client 82.231.38.27] File does not exist: /var/www/html/xmlsrv,client File does not exist var www html xmlsrv,75,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/xmlsrv,"['82', '231', '38', '27']",E24
32401,[client 82.231.38.27] File does not exist: /var/www/html/xmlsrv,client File does not exist var www html xmlsrv,75,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/xmlsrv,"['82', '231', '38', '27']",E24
32402,[client 82.231.38.27] File does not exist: /var/www/html/xmlsrv,client File does not exist var www html xmlsrv,75,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/xmlsrv,"['82', '231', '38', '27']",E24
32403,[client 65.211.193.190] Directory index forbidden by rule: /var/www/html/,client Directory index forbidden by rule var www html,19,[client <*>.<*>.<*>.<*>] Directory index forbidden by rule: /var/www/html/,"['65', '211', '193', '190']",E11
32404,[client 24.68.238.187] Directory index forbidden by rule: /var/www/html/,client Directory index forbidden by rule var www html,19,[client <*>.<*>.<*>.<*>] Directory index forbidden by rule: /var/www/html/,"['24', '68', '238', '187']",E11
32405,[client 67.79.28.122] Directory index forbidden by rule: /var/www/html/,client Directory index forbidden by rule var www html,19,[client <*>.<*>.<*>.<*>] Directory index forbidden by rule: /var/www/html/,"['67', '79', '28', '122']",E11
32406,jk2_init() Can't find child 26023 in scoreboard,Can t find child in scoreboard,21,<*>() Can't find child <*> in scoreboard,"['jk2_init', '26023']",E14
32407,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv init ok etc httpd conf properties,17,workerEnv.init() ok /etc/httpd/conf/<*>.properties,['workers2'],E27
32408,mod_jk child init 1 -2,child init,18,mod_jk child init <*> -<*>,"['1', '2']",E28
32409,[client 71.99.95.50] Directory index forbidden by rule: /var/www/html/,client Directory index forbidden by rule var www html,19,[client <*>.<*>.<*>.<*>] Directory index forbidden by rule: /var/www/html/,"['71', '99', '95', '50']",E11
32410,[client 59.129.249.153] Directory index forbidden by rule: /var/www/html/,client Directory index forbidden by rule var www html,19,[client <*>.<*>.<*>.<*>] Directory index forbidden by rule: /var/www/html/,"['59', '129', '249', '153']",E11
32411,[client 58.120.5.31] Directory index forbidden by rule: /var/www/html/,client Directory index forbidden by rule var www html,19,[client <*>.<*>.<*>.<*>] Directory index forbidden by rule: /var/www/html/,"['58', '120', '5', '31']",E11
32412,[client 67.163.202.208] Directory index forbidden by rule: /var/www/html/,client Directory index forbidden by rule var www html,19,[client <*>.<*>.<*>.<*>] Directory index forbidden by rule: /var/www/html/,"['67', '163', '202', '208']",E11
32413,[client 71.246.128.87] Directory index forbidden by rule: /var/www/html/,client Directory index forbidden by rule var www html,19,[client <*>.<*>.<*>.<*>] Directory index forbidden by rule: /var/www/html/,"['71', '246', '128', '87']",E11
32414,"Graceful restart requested, doing restart",Graceful restart requested doing restart,34,"Graceful restart requested, doing restart",[],E12
32415,mod_jk2 Shutting down,Shutting down,32,<*> Shutting down,['mod_jk2'],E26
32416,mod_jk2 Shutting down,Shutting down,32,<*> Shutting down,['mod_jk2'],E26
32417,mod_jk2 Shutting down,Shutting down,32,<*> Shutting down,['mod_jk2'],E26
32418,mod_jk2 Shutting down,Shutting down,32,<*> Shutting down,['mod_jk2'],E26
32419,mod_jk2 Shutting down,Shutting down,32,<*> Shutting down,['mod_jk2'],E26
32420,mod_jk2 Shutting down,Shutting down,32,<*> Shutting down,['mod_jk2'],E26
32421,mod_jk2 Shutting down,Shutting down,32,<*> Shutting down,['mod_jk2'],E26
32422,mod_jk2 Shutting down,Shutting down,32,<*> Shutting down,['mod_jk2'],E26
32423,mod_jk2 Shutting down,Shutting down,32,<*> Shutting down,['mod_jk2'],E26
32424,mod_jk2 Shutting down,Shutting down,32,<*> Shutting down,['mod_jk2'],E26
32425,mod_jk2 Shutting down,Shutting down,32,<*> Shutting down,['mod_jk2'],E26
32426,Digest: generating secret for digest authentication ...,Digest generating secret for digest authentication,3,Digest: generating secret for digest authentication ...,[],E4
32427,Digest: done,Digest done,4,Digest: done,[],E29
32428,LDAP: Built with OpenLDAP LDAP SDK,LDAP Built with OpenLDAP LDAP SDK,0,LDAP: Built with OpenLDAP LDAP SDK,[],E20
32429,LDAP: SSL support unavailable,LDAP SSL support unavailable,1,LDAP: SSL support unavailable,[],E23
32430,"env.createBean2(): Factory error creating channel.jni:jni ( channel.jni, jni)",env Factory error creating channel jni jni channel jni jni,5,"env.<*>(): Factory error creating channel.jni:jni ( channel.jni, jni)",['createBean2'],E10
32431,config.update(): Can't create channel.jni:jni,config update Can t create channel jni jni,6,config.update(): Can't create channel.jni:jni,[],E21
32432,"env.createBean2(): Factory error creating vm: ( vm, )",env Factory error creating vm vm,7,"env.<*>(): Factory error creating vm: ( vm, )",['createBean2'],E10
32433,config.update(): Can't create vm:,config update Can t create vm,8,config.update(): Can't create vm:,[],E21
32434,"env.createBean2(): Factory error creating worker.jni:onStartup ( worker.jni, onStartup)",env Factory error creating worker jni onStartup worker jni onStartup,9,"env.<*>(): Factory error creating worker.jni:onStartup ( worker.jni, onStartup)",['createBean2'],E10
32435,config.update(): Can't create worker.jni:onStartup,config update Can t create worker jni onStartup,10,config.update(): Can't create worker.jni:onStartup,[],E21
